id,timestamp,Date,Time,Activity,Place
1272,2024-07-29 18:50:38,2024-07-29,18:50:38,Sitting,Room
1273,2024-07-29 18:50:38,2024-07-29,18:50:38,Sitting,Room
1274,2024-07-29 18:50:39,2024-07-29,18:50:39,Sitting,Room
1275,2024-07-29 18:50:40,2024-07-29,18:50:40,Sitting,Room
1276,2024-07-29 18:50:41,2024-07-29,18:50:41,Sitting,Room
1277,2024-07-29 18:50:41,2024-07-29,18:50:41,Sitting,Room
1278,2024-07-29 18:50:42,2024-07-29,18:50:42,Sitting,Room
1279,2024-07-29 18:50:43,2024-07-29,18:50:43,Sitting,Room
1280,2024-07-29 18:50:44,2024-07-29,18:50:44,Sitting,Room
1281,2024-07-29 18:50:44,2024-07-29,18:50:44,Sitting,Room
1282,2024-07-29 18:50:45,2024-07-29,18:50:45,Sitting,Room
1283,2024-07-29 18:50:46,2024-07-29,18:50:46,Sitting,Room
1284,2024-07-29 18:50:47,2024-07-29,18:50:47,Sitting,Room
1285,2024-07-29 18:50:47,2024-07-29,18:50:47,Sitting,Room
1286,2024-07-29 18:50:48,2024-07-29,18:50:48,Sitting,Room
1287,2024-07-29 18:50:49,2024-07-29,18:50:49,Sitting,Room
1288,2024-07-29 18:50:50,2024-07-29,18:50:50,Sitting,Room
1289,2024-07-29 18:50:50,2024-07-29,18:50:50,Sitting,Room
1290,2024-07-29 18:50:51,2024-07-29,18:50:51,Sitting,Room
1291,2024-07-29 18:50:52,2024-07-29,18:50:52,Sitting,Room
1292,2024-07-29 18:50:53,2024-07-29,18:50:53,Sitting,Room
1293,2024-07-29 18:50:53,2024-07-29,18:50:53,Sitting,Room
1294,2024-07-29 18:50:54,2024-07-29,18:50:54,Sitting,Room
1295,2024-07-29 18:50:55,2024-07-29,18:50:55,Sitting,Room
1296,2024-07-29 18:50:56,2024-07-29,18:50:56,Sitting,Room
1297,2024-07-29 18:50:56,2024-07-29,18:50:56,Sitting,Room
1298,2024-07-29 18:50:57,2024-07-29,18:50:57,Sitting,Room
1299,2024-07-29 18:50:58,2024-07-29,18:50:58,Sitting,Room
1300,2024-07-29 18:50:59,2024-07-29,18:50:59,Sitting,Room
1301,2024-07-29 18:50:59,2024-07-29,18:50:59,Sitting,Room
1302,2024-07-29 18:51:00,2024-07-29,18:51:00,Sitting,Room
1303,2024-07-29 18:51:01,2024-07-29,18:51:01,Sitting,Room
1304,2024-07-29 18:51:02,2024-07-29,18:51:02,Sitting,Room
1305,2024-07-29 18:51:02,2024-07-29,18:51:02,Sitting,Room
1306,2024-07-29 18:51:03,2024-07-29,18:51:03,Sitting,Room
1307,2024-07-29 18:51:04,2024-07-29,18:51:04,Sitting,Room
1308,2024-07-29 18:51:05,2024-07-29,18:51:05,Sitting,Room
1309,2024-07-29 18:51:05,2024-07-29,18:51:05,Sitting,Room
1310,2024-07-29 18:51:06,2024-07-29,18:51:06,Sitting,Room
1311,2024-07-29 18:51:07,2024-07-29,18:51:07,Sitting,Room
1312,2024-07-29 18:51:08,2024-07-29,18:51:08,Sitting,Room
1313,2024-07-29 18:51:08,2024-07-29,18:51:08,Sitting,Room
1314,2024-07-29 18:51:09,2024-07-29,18:51:09,Sitting,Room
1315,2024-07-29 18:51:10,2024-07-29,18:51:10,Sitting,Room
1316,2024-07-29 18:51:11,2024-07-29,18:51:11,Sitting,Room
1317,2024-07-29 18:51:11,2024-07-29,18:51:11,Sitting,Room
1318,2024-07-29 18:51:12,2024-07-29,18:51:12,Sitting,Room
1319,2024-07-29 18:51:13,2024-07-29,18:51:13,Sitting,Room
1320,2024-07-29 18:51:14,2024-07-29,18:51:14,Sitting,Room
1321,2024-07-29 18:51:14,2024-07-29,18:51:14,Sitting,Room
1322,2024-07-29 18:51:15,2024-07-29,18:51:15,Sitting,Room
1323,2024-07-29 18:51:16,2024-07-29,18:51:16,Sitting,Room
1324,2024-07-29 18:51:17,2024-07-29,18:51:17,Sitting,Room
1325,2024-07-29 18:51:17,2024-07-29,18:51:17,Sitting,Room
1326,2024-07-29 18:51:18,2024-07-29,18:51:18,Sitting,Room
1327,2024-07-29 18:51:19,2024-07-29,18:51:19,Sitting,Room
1328,2024-07-29 18:51:20,2024-07-29,18:51:20,Sitting,Room
1329,2024-07-29 18:51:20,2024-07-29,18:51:20,Sitting,Room
1330,2024-07-29 18:51:21,2024-07-29,18:51:21,Sitting,Room
1331,2024-07-29 18:51:22,2024-07-29,18:51:22,Sitting,Room
1332,2024-07-29 18:51:23,2024-07-29,18:51:23,Sitting,Room
1333,2024-07-29 18:51:23,2024-07-29,18:51:23,Sitting,Room
1334,2024-07-29 18:51:24,2024-07-29,18:51:24,Sitting,Room
1335,2024-07-29 18:51:25,2024-07-29,18:51:25,Sitting,Room
1336,2024-07-29 18:51:26,2024-07-29,18:51:26,Sitting,Room
1337,2024-07-29 18:51:26,2024-07-29,18:51:26,Sitting,Room
1338,2024-07-29 18:51:27,2024-07-29,18:51:27,Sitting,Room
1339,2024-07-29 18:51:28,2024-07-29,18:51:28,Sitting,Room
1340,2024-07-29 18:51:29,2024-07-29,18:51:29,Sitting,Room
1341,2024-07-29 18:51:29,2024-07-29,18:51:29,Sitting,Room
1342,2024-07-29 18:51:30,2024-07-29,18:51:30,Sitting,Room
1343,2024-07-29 18:51:31,2024-07-29,18:51:31,Sitting,Room
1344,2024-07-29 18:51:32,2024-07-29,18:51:32,Sitting,Room
1345,2024-07-29 18:51:32,2024-07-29,18:51:32,Sitting,Room
1346,2024-07-29 18:51:33,2024-07-29,18:51:33,Sitting,Room
1347,2024-07-29 18:51:34,2024-07-29,18:51:34,Sitting,Room
1348,2024-07-29 18:51:35,2024-07-29,18:51:35,Sitting,Room
1349,2024-07-29 18:51:35,2024-07-29,18:51:35,Sitting,Room
1350,2024-07-29 18:51:36,2024-07-29,18:51:36,Sitting,Room
1351,2024-07-29 18:51:37,2024-07-29,18:51:37,Sitting,Room
1352,2024-07-29 18:51:38,2024-07-29,18:51:38,Sitting,Room
1353,2024-07-29 18:51:38,2024-07-29,18:51:38,Sitting,Room
1354,2024-07-29 18:51:39,2024-07-29,18:51:39,Sitting,Room
1355,2024-07-29 18:51:40,2024-07-29,18:51:40,Sitting,Room
1356,2024-07-29 18:51:41,2024-07-29,18:51:41,Sitting,Room
1357,2024-07-29 18:51:41,2024-07-29,18:51:41,Sitting,Room
1358,2024-07-29 18:51:42,2024-07-29,18:51:42,Sitting,Room
1359,2024-07-29 18:51:43,2024-07-29,18:51:43,Sitting,Room
1360,2024-07-29 18:51:44,2024-07-29,18:51:44,Sitting,Room
1361,2024-07-29 18:51:44,2024-07-29,18:51:44,Sitting,Room
1362,2024-07-29 18:51:45,2024-07-29,18:51:45,Sitting,Room
1363,2024-07-29 18:51:46,2024-07-29,18:51:46,Sitting,Room
1364,2024-07-29 18:51:47,2024-07-29,18:51:47,Sitting,Room
1365,2024-07-29 18:51:47,2024-07-29,18:51:47,Sitting,Room
1366,2024-07-29 18:51:48,2024-07-29,18:51:48,Sitting,Room
1367,2024-07-29 18:51:49,2024-07-29,18:51:49,Sitting,Room
1368,2024-07-29 18:51:50,2024-07-29,18:51:50,Sitting,Room
1369,2024-07-29 18:51:50,2024-07-29,18:51:50,Sitting,Room
1370,2024-07-29 18:51:51,2024-07-29,18:51:51,Sitting,Room
1371,2024-07-29 18:51:52,2024-07-29,18:51:52,Sitting,Room
1372,2024-07-29 18:51:53,2024-07-29,18:51:53,Sitting,Room
1373,2024-07-29 18:51:53,2024-07-29,18:51:53,Sitting,Room
1374,2024-07-29 18:51:54,2024-07-29,18:51:54,Sitting,Room
1375,2024-07-29 18:51:55,2024-07-29,18:51:55,Sitting,Room
1376,2024-07-29 18:51:56,2024-07-29,18:51:56,Sitting,Room
1377,2024-07-29 18:51:56,2024-07-29,18:51:56,Sitting,Room
1378,2024-07-29 18:51:57,2024-07-29,18:51:57,Sitting,Room
1379,2024-07-29 18:51:58,2024-07-29,18:51:58,Sitting,Room
1380,2024-07-29 18:51:59,2024-07-29,18:51:59,Sitting,Room
1381,2024-07-29 18:51:59,2024-07-29,18:51:59,Sitting,Room
1382,2024-07-29 18:52:00,2024-07-29,18:52:00,Sitting,Room
1383,2024-07-29 18:52:01,2024-07-29,18:52:01,Sitting,Room
1384,2024-07-29 18:52:02,2024-07-29,18:52:02,Sitting,Room
1385,2024-07-29 18:52:02,2024-07-29,18:52:02,Sitting,Room
1386,2024-07-29 18:52:03,2024-07-29,18:52:03,Sitting,Room
1387,2024-07-29 18:52:04,2024-07-29,18:52:04,Sitting,Room
1388,2024-07-29 18:52:05,2024-07-29,18:52:05,Sitting,Room
1389,2024-07-29 18:52:05,2024-07-29,18:52:05,Sitting,Room
1390,2024-07-29 18:52:06,2024-07-29,18:52:06,Sitting,Room
1391,2024-07-29 18:52:07,2024-07-29,18:52:07,Sitting,Room
1392,2024-07-29 18:52:08,2024-07-29,18:52:08,Sitting,Room
1393,2024-07-29 18:52:08,2024-07-29,18:52:08,Sitting,Room
1394,2024-07-29 18:52:09,2024-07-29,18:52:09,Sitting,Room
1395,2024-07-29 18:52:10,2024-07-29,18:52:10,Sitting,Room
1396,2024-07-29 18:52:11,2024-07-29,18:52:11,Sitting,Room
1397,2024-07-29 18:52:11,2024-07-29,18:52:11,Sitting,Room
1398,2024-07-29 18:52:12,2024-07-29,18:52:12,Sitting,Room
1399,2024-07-29 18:52:13,2024-07-29,18:52:13,Sitting,Room
1400,2024-07-29 18:52:14,2024-07-29,18:52:14,Sitting,Room
1401,2024-07-29 18:52:14,2024-07-29,18:52:14,Sitting,Room
1402,2024-07-29 18:52:15,2024-07-29,18:52:15,Sitting,Room
1403,2024-07-29 18:52:16,2024-07-29,18:52:16,Sitting,Room
1404,2024-07-29 18:52:17,2024-07-29,18:52:17,Sitting,Room
1405,2024-07-29 18:52:17,2024-07-29,18:52:17,Sitting,Room
1406,2024-07-29 18:52:18,2024-07-29,18:52:18,Sitting,Room
1407,2024-07-29 18:52:19,2024-07-29,18:52:19,Sitting,Room
1408,2024-07-29 18:52:20,2024-07-29,18:52:20,Sitting,Room
1409,2024-07-29 18:52:20,2024-07-29,18:52:20,Sitting,Room
1410,2024-07-29 18:52:21,2024-07-29,18:52:21,Sitting,Room
1411,2024-07-29 18:52:22,2024-07-29,18:52:22,Sitting,Room
1412,2024-07-29 18:52:23,2024-07-29,18:52:23,Sitting,Room
1413,2024-07-29 18:52:23,2024-07-29,18:52:23,Sitting,Room
1414,2024-07-29 18:52:24,2024-07-29,18:52:24,Sitting,Room
1415,2024-07-29 18:52:25,2024-07-29,18:52:25,Sitting,Room
1416,2024-07-29 18:52:26,2024-07-29,18:52:26,Sitting,Room
1417,2024-07-29 18:52:26,2024-07-29,18:52:26,Sitting,Room
1418,2024-07-29 18:52:27,2024-07-29,18:52:27,Sitting,Room
1419,2024-07-29 18:52:28,2024-07-29,18:52:28,Sitting,Room
1420,2024-07-29 18:52:29,2024-07-29,18:52:29,Sitting,Room
1421,2024-07-29 18:52:29,2024-07-29,18:52:29,Sitting,Room
1422,2024-07-29 18:52:30,2024-07-29,18:52:30,Sitting,Room
1423,2024-07-29 18:52:31,2024-07-29,18:52:31,Sitting,Room
1424,2024-07-29 18:52:32,2024-07-29,18:52:32,Sitting,Room
1425,2024-07-29 18:52:32,2024-07-29,18:52:32,Sitting,Room
1426,2024-07-29 18:52:33,2024-07-29,18:52:33,Sitting,Room
1427,2024-07-29 18:52:34,2024-07-29,18:52:34,Sitting,Room
1428,2024-07-29 18:52:35,2024-07-29,18:52:35,Sitting,Room
1429,2024-07-29 18:52:35,2024-07-29,18:52:35,Sitting,Room
1430,2024-07-29 18:52:36,2024-07-29,18:52:36,Sitting,Room
1431,2024-07-29 18:52:37,2024-07-29,18:52:37,Sitting,Room
1432,2024-07-29 18:52:38,2024-07-29,18:52:38,Sitting,Room
1433,2024-07-29 18:52:38,2024-07-29,18:52:38,Sitting,Room
1434,2024-07-29 18:52:39,2024-07-29,18:52:39,Sitting,Room
1435,2024-07-29 18:52:40,2024-07-29,18:52:40,Sitting,Room
1436,2024-07-29 18:52:41,2024-07-29,18:52:41,Sitting,Room
1437,2024-07-29 18:52:41,2024-07-29,18:52:41,Sitting,Room
1438,2024-07-29 18:52:42,2024-07-29,18:52:42,Sitting,Room
1439,2024-07-29 18:52:43,2024-07-29,18:52:43,Sitting,Room
1440,2024-07-29 18:52:44,2024-07-29,18:52:44,Sitting,Room
1441,2024-07-29 18:52:44,2024-07-29,18:52:44,Sitting,Room
1442,2024-07-29 18:52:45,2024-07-29,18:52:45,Sitting,Room
1443,2024-07-29 18:52:46,2024-07-29,18:52:46,Sitting,Room
1444,2024-07-29 18:52:47,2024-07-29,18:52:47,Sitting,Room
1445,2024-07-29 18:52:47,2024-07-29,18:52:47,Sitting,Room
1446,2024-07-29 18:52:48,2024-07-29,18:52:48,Sitting,Room
1447,2024-07-29 18:52:49,2024-07-29,18:52:49,Sitting,Room
1448,2024-07-29 18:52:50,2024-07-29,18:52:50,Sitting,Room
1449,2024-07-29 18:52:50,2024-07-29,18:52:50,Sitting,Room
1450,2024-07-29 18:52:51,2024-07-29,18:52:51,Sitting,Room
1451,2024-07-29 18:52:52,2024-07-29,18:52:52,Sitting,Room
1452,2024-07-29 18:52:53,2024-07-29,18:52:53,Sitting,Room
1453,2024-07-29 18:52:53,2024-07-29,18:52:53,Sitting,Room
1454,2024-07-29 18:52:54,2024-07-29,18:52:54,Sitting,Room
1455,2024-07-29 18:52:55,2024-07-29,18:52:55,Sitting,Room
1456,2024-07-29 18:52:56,2024-07-29,18:52:56,Sitting,Room
1457,2024-07-29 18:52:56,2024-07-29,18:52:56,Sitting,Room
1458,2024-07-29 18:52:57,2024-07-29,18:52:57,Sitting,Room
1459,2024-07-29 18:52:58,2024-07-29,18:52:58,Sitting,Room
1460,2024-07-29 18:52:59,2024-07-29,18:52:59,Sitting,Room
1461,2024-07-29 18:52:59,2024-07-29,18:52:59,Sitting,Room
1462,2024-07-29 18:53:00,2024-07-29,18:53:00,Sitting,Room
1463,2024-07-29 18:53:01,2024-07-29,18:53:01,Sitting,Room
1464,2024-07-29 18:53:02,2024-07-29,18:53:02,Sitting,Room
1465,2024-07-29 18:53:02,2024-07-29,18:53:02,Sitting,Room
1466,2024-07-29 18:53:03,2024-07-29,18:53:03,Sitting,Room
1467,2024-07-29 18:53:04,2024-07-29,18:53:04,Sitting,Room
1468,2024-07-29 18:53:05,2024-07-29,18:53:05,Sitting,Room
1469,2024-07-29 18:53:05,2024-07-29,18:53:05,Sitting,Room
1470,2024-07-29 18:53:06,2024-07-29,18:53:06,Sitting,Room
1471,2024-07-29 18:53:07,2024-07-29,18:53:07,Sitting,Room
1472,2024-07-29 18:53:08,2024-07-29,18:53:08,Sitting,Room
1473,2024-07-29 18:53:08,2024-07-29,18:53:08,Sitting,Room
1474,2024-07-29 18:53:09,2024-07-29,18:53:09,Sitting,Room
1475,2024-07-29 18:53:10,2024-07-29,18:53:10,Sitting,Room
1476,2024-07-29 18:53:11,2024-07-29,18:53:11,Sitting,Room
1477,2024-07-29 18:53:11,2024-07-29,18:53:11,Sitting,Room
1478,2024-07-29 18:53:12,2024-07-29,18:53:12,Sitting,Room
1479,2024-07-29 18:53:13,2024-07-29,18:53:13,Sitting,Room
1480,2024-07-29 18:53:14,2024-07-29,18:53:14,Sitting,Room
1481,2024-07-29 18:53:14,2024-07-29,18:53:14,Sitting,Room
1482,2024-07-29 18:53:15,2024-07-29,18:53:15,Sitting,Room
1483,2024-07-29 18:53:16,2024-07-29,18:53:16,Sitting,Room
1484,2024-07-29 18:53:17,2024-07-29,18:53:17,Sitting,Room
1485,2024-07-29 18:53:17,2024-07-29,18:53:17,Sitting,Room
1486,2024-07-29 18:53:18,2024-07-29,18:53:18,Sitting,Room
1487,2024-07-29 18:53:19,2024-07-29,18:53:19,Sitting,Room
1488,2024-07-29 18:53:20,2024-07-29,18:53:20,Sitting,Room
1489,2024-07-29 18:53:20,2024-07-29,18:53:20,Sitting,Room
1490,2024-07-29 18:53:21,2024-07-29,18:53:21,Sitting,Room
1491,2024-07-29 18:53:22,2024-07-29,18:53:22,Sitting,Room
1492,2024-07-29 18:53:23,2024-07-29,18:53:23,Sitting,Room
1493,2024-07-29 18:53:23,2024-07-29,18:53:23,Sitting,Room
1494,2024-07-29 18:53:24,2024-07-29,18:53:24,Sitting,Room
1495,2024-07-29 18:53:25,2024-07-29,18:53:25,Sitting,Room
1496,2024-07-29 18:53:26,2024-07-29,18:53:26,Sitting,Room
1497,2024-07-29 18:53:26,2024-07-29,18:53:26,Sitting,Room
1498,2024-07-29 18:53:27,2024-07-29,18:53:27,Sitting,Room
1499,2024-07-29 18:53:28,2024-07-29,18:53:28,Sitting,Room
1500,2024-07-29 18:53:29,2024-07-29,18:53:29,Sitting,Room
1501,2024-07-29 18:53:29,2024-07-29,18:53:29,Sitting,Room
1502,2024-07-29 18:53:30,2024-07-29,18:53:30,Sitting,Room
1503,2024-07-29 18:53:31,2024-07-29,18:53:31,Sitting,Room
1504,2024-07-29 18:53:32,2024-07-29,18:53:32,Sitting,Room
1505,2024-07-29 18:53:32,2024-07-29,18:53:32,Sitting,Room
1506,2024-07-29 18:53:33,2024-07-29,18:53:33,Sitting,Room
1507,2024-07-29 18:53:34,2024-07-29,18:53:34,Sitting,Room
1508,2024-07-29 18:53:35,2024-07-29,18:53:35,Sitting,Room
1509,2024-07-29 18:53:35,2024-07-29,18:53:35,Sitting,Room
1510,2024-07-29 18:53:36,2024-07-29,18:53:36,Sitting,Room
1511,2024-07-29 18:53:37,2024-07-29,18:53:37,Sitting,Room
1512,2024-07-29 18:53:38,2024-07-29,18:53:38,Sitting,Room
1513,2024-07-29 18:53:38,2024-07-29,18:53:38,Sitting,Room
1514,2024-07-29 18:53:39,2024-07-29,18:53:39,Sitting,Room
1515,2024-07-29 18:53:40,2024-07-29,18:53:40,Sitting,Room
1516,2024-07-29 18:53:41,2024-07-29,18:53:41,Sitting,Room
1517,2024-07-29 18:53:41,2024-07-29,18:53:41,Sitting,Room
1518,2024-07-29 18:53:42,2024-07-29,18:53:42,Sitting,Room
1519,2024-07-29 18:53:43,2024-07-29,18:53:43,Sitting,Room
1520,2024-07-29 18:53:44,2024-07-29,18:53:44,Sitting,Room
1521,2024-07-29 18:53:44,2024-07-29,18:53:44,Sitting,Room
1522,2024-07-29 18:53:45,2024-07-29,18:53:45,Sitting,Room
1523,2024-07-29 18:53:46,2024-07-29,18:53:46,Sitting,Room
1524,2024-07-29 18:53:47,2024-07-29,18:53:47,Sitting,Room
1525,2024-07-29 18:53:47,2024-07-29,18:53:47,Sitting,Room
1526,2024-07-29 18:53:48,2024-07-29,18:53:48,Sitting,Room
1527,2024-07-29 18:53:49,2024-07-29,18:53:49,Sitting,Room
1528,2024-07-29 18:53:50,2024-07-29,18:53:50,Sitting,Room
1529,2024-07-29 18:53:50,2024-07-29,18:53:50,Sitting,Room
1530,2024-07-29 18:53:51,2024-07-29,18:53:51,Sitting,Room
1531,2024-07-29 18:53:52,2024-07-29,18:53:52,Sitting,Room
1532,2024-07-29 18:53:53,2024-07-29,18:53:53,Sitting,Room
1533,2024-07-29 18:53:53,2024-07-29,18:53:53,Sitting,Room
1534,2024-07-29 18:53:54,2024-07-29,18:53:54,Sitting,Room
1535,2024-07-29 18:53:55,2024-07-29,18:53:55,Sitting,Room
1536,2024-07-29 18:53:56,2024-07-29,18:53:56,Sitting,Room
1537,2024-07-29 18:53:56,2024-07-29,18:53:56,Sitting,Room
1538,2024-07-29 18:53:57,2024-07-29,18:53:57,Sitting,Room
1539,2024-07-29 18:53:58,2024-07-29,18:53:58,Sitting,Room
1540,2024-07-29 18:53:59,2024-07-29,18:53:59,Sitting,Room
1541,2024-07-29 18:53:59,2024-07-29,18:53:59,Sitting,Room
1542,2024-07-29 18:54:00,2024-07-29,18:54:00,Sitting,Room
1543,2024-07-29 18:54:01,2024-07-29,18:54:01,Sitting,Room
1544,2024-07-29 18:54:02,2024-07-29,18:54:02,Sitting,Room
1545,2024-07-29 18:54:02,2024-07-29,18:54:02,Sitting,Room
1546,2024-07-29 18:54:03,2024-07-29,18:54:03,Sitting,Room
1547,2024-07-29 18:54:04,2024-07-29,18:54:04,Sitting,Room
1548,2024-07-29 18:54:05,2024-07-29,18:54:05,Sitting,Room
1549,2024-07-29 18:54:05,2024-07-29,18:54:05,Sitting,Room
1550,2024-07-29 18:54:06,2024-07-29,18:54:06,Sitting,Room
1551,2024-07-29 18:54:07,2024-07-29,18:54:07,Sitting,Room
1552,2024-07-29 18:54:08,2024-07-29,18:54:08,Sitting,Room
1553,2024-07-29 18:54:08,2024-07-29,18:54:08,Sitting,Room
1554,2024-07-29 18:54:09,2024-07-29,18:54:09,Sitting,Room
1555,2024-07-29 18:54:10,2024-07-29,18:54:10,Sitting,Room
1556,2024-07-29 18:54:11,2024-07-29,18:54:11,Sitting,Room
1557,2024-07-29 18:54:11,2024-07-29,18:54:11,Sitting,Room
1558,2024-07-29 18:54:12,2024-07-29,18:54:12,Sitting,Room
1559,2024-07-29 18:54:13,2024-07-29,18:54:13,Sitting,Room
1560,2024-07-29 18:54:14,2024-07-29,18:54:14,Sitting,Room
1561,2024-07-29 18:54:14,2024-07-29,18:54:14,Sitting,Room
1562,2024-07-29 18:54:15,2024-07-29,18:54:15,Sitting,Room
1563,2024-07-29 18:54:16,2024-07-29,18:54:16,Sitting,Room
1564,2024-07-29 18:54:17,2024-07-29,18:54:17,Sitting,Room
1565,2024-07-29 18:54:17,2024-07-29,18:54:17,Sitting,Room
1566,2024-07-29 18:54:18,2024-07-29,18:54:18,Sitting,Room
1567,2024-07-29 18:54:19,2024-07-29,18:54:19,Sitting,Room
1568,2024-07-29 18:54:20,2024-07-29,18:54:20,Sitting,Room
1569,2024-07-29 18:54:20,2024-07-29,18:54:20,Sitting,Room
1570,2024-07-29 18:54:21,2024-07-29,18:54:21,Sitting,Room
1571,2024-07-29 18:54:22,2024-07-29,18:54:22,Sitting,Room
1572,2024-07-29 18:54:23,2024-07-29,18:54:23,Sitting,Room
1573,2024-07-29 18:54:23,2024-07-29,18:54:23,Sitting,Room
1574,2024-07-29 18:54:24,2024-07-29,18:54:24,Sitting,Room
1575,2024-07-29 18:54:25,2024-07-29,18:54:25,Sitting,Room
1576,2024-07-29 18:54:26,2024-07-29,18:54:26,Sitting,Room
1577,2024-07-29 18:54:26,2024-07-29,18:54:26,Sitting,Room
1578,2024-07-29 18:54:27,2024-07-29,18:54:27,Sitting,Room
1579,2024-07-29 18:54:28,2024-07-29,18:54:28,Sitting,Room
1580,2024-07-29 18:54:29,2024-07-29,18:54:29,Sitting,Room
1581,2024-07-29 18:54:29,2024-07-29,18:54:29,Sitting,Room
1582,2024-07-29 18:54:30,2024-07-29,18:54:30,Sitting,Room
1583,2024-07-29 18:54:31,2024-07-29,18:54:31,Sitting,Room
1584,2024-07-29 18:54:32,2024-07-29,18:54:32,Sitting,Room
1585,2024-07-29 18:54:32,2024-07-29,18:54:32,Sitting,Room
1586,2024-07-29 18:54:33,2024-07-29,18:54:33,Sitting,Room
1587,2024-07-29 18:54:34,2024-07-29,18:54:34,Sitting,Room
1588,2024-07-29 18:54:35,2024-07-29,18:54:35,Sitting,Room
1589,2024-07-29 18:54:35,2024-07-29,18:54:35,Sitting,Room
1590,2024-07-29 18:54:36,2024-07-29,18:54:36,Sitting,Room
1591,2024-07-29 18:54:37,2024-07-29,18:54:37,Sitting,Room
1592,2024-07-29 18:54:38,2024-07-29,18:54:38,Sitting,Room
1593,2024-07-29 18:54:38,2024-07-29,18:54:38,Sitting,Room
1594,2024-07-29 18:54:39,2024-07-29,18:54:39,Sitting,Room
1595,2024-07-29 18:54:40,2024-07-29,18:54:40,Sitting,Room
1596,2024-07-29 18:54:41,2024-07-29,18:54:41,Sitting,Room
1597,2024-07-29 18:54:41,2024-07-29,18:54:41,Sitting,Room
1598,2024-07-29 18:54:42,2024-07-29,18:54:42,Sitting,Room
1599,2024-07-29 18:54:43,2024-07-29,18:54:43,Sitting,Room
1600,2024-07-29 18:54:44,2024-07-29,18:54:44,Sitting,Room
1601,2024-07-29 18:54:44,2024-07-29,18:54:44,Standing,Room
1602,2024-07-29 18:54:45,2024-07-29,18:54:45,Standing,Room
1603,2024-07-29 18:54:46,2024-07-29,18:54:46,Standing,Room
1604,2024-07-29 18:54:47,2024-07-29,18:54:47,Standing,Room
1605,2024-07-29 18:54:47,2024-07-29,18:54:47,Standing,Room
1606,2024-07-29 18:54:48,2024-07-29,18:54:48,Standing,Room
1607,2024-07-29 18:54:49,2024-07-29,18:54:49,Standing,Room
1608,2024-07-29 18:54:50,2024-07-29,18:54:50,Standing,Room
1609,2024-07-29 18:54:50,2024-07-29,18:54:50,Standing,Room
1610,2024-07-29 18:54:51,2024-07-29,18:54:51,Standing,Room
1611,2024-07-29 18:54:52,2024-07-29,18:54:52,Standing,Room
1612,2024-07-29 18:54:53,2024-07-29,18:54:53,Standing,Room
1613,2024-07-29 18:54:53,2024-07-29,18:54:53,Standing,Room
1614,2024-07-29 18:54:54,2024-07-29,18:54:54,Standing,Room
1615,2024-07-29 18:54:55,2024-07-29,18:54:55,Standing,Room
1616,2024-07-29 18:54:56,2024-07-29,18:54:56,Standing,Room
1617,2024-07-29 18:54:56,2024-07-29,18:54:56,Standing,Room
1618,2024-07-29 18:54:57,2024-07-29,18:54:57,Standing,Room
1619,2024-07-29 18:54:58,2024-07-29,18:54:58,Standing,Room
1620,2024-07-29 18:54:59,2024-07-29,18:54:59,Standing,Room
1621,2024-07-29 18:54:59,2024-07-29,18:54:59,Standing,Room
1622,2024-07-29 18:55:00,2024-07-29,18:55:00,Standing,Room
1623,2024-07-29 18:55:01,2024-07-29,18:55:01,Standing,Room
1624,2024-07-29 18:55:02,2024-07-29,18:55:02,Standing,Room
1625,2024-07-29 18:55:02,2024-07-29,18:55:02,Standing,Room
1626,2024-07-29 18:55:03,2024-07-29,18:55:03,Standing,Room
1627,2024-07-29 18:55:04,2024-07-29,18:55:04,Standing,Room
1628,2024-07-29 18:55:05,2024-07-29,18:55:05,Standing,Room
1629,2024-07-29 18:55:05,2024-07-29,18:55:05,Standing,Room
1630,2024-07-29 18:55:06,2024-07-29,18:55:06,Standing,Room
1631,2024-07-29 18:55:07,2024-07-29,18:55:07,Standing,Room
1632,2024-07-29 18:55:08,2024-07-29,18:55:08,Standing,Room
1633,2024-07-29 18:55:08,2024-07-29,18:55:08,Standing,Room
1634,2024-07-29 18:55:09,2024-07-29,18:55:09,Standing,Room
1635,2024-07-29 18:55:10,2024-07-29,18:55:10,Standing,Room
1636,2024-07-29 18:55:11,2024-07-29,18:55:11,Standing,Room
1637,2024-07-29 18:55:11,2024-07-29,18:55:11,Standing,Room
1638,2024-07-29 18:55:12,2024-07-29,18:55:12,Standing,Room
1639,2024-07-29 18:55:13,2024-07-29,18:55:13,Standing,Room
1640,2024-07-29 18:55:14,2024-07-29,18:55:14,Standing,Room
1641,2024-07-29 18:55:14,2024-07-29,18:55:14,Standing,Room
1642,2024-07-29 18:55:15,2024-07-29,18:55:15,Standing,Room
1643,2024-07-29 18:55:16,2024-07-29,18:55:16,Standing,Room
1644,2024-07-29 18:55:17,2024-07-29,18:55:17,Standing,Room
1645,2024-07-29 18:55:17,2024-07-29,18:55:17,Standing,Room
1646,2024-07-29 18:55:18,2024-07-29,18:55:18,Standing,Room
1647,2024-07-29 18:55:19,2024-07-29,18:55:19,Standing,Room
1648,2024-07-29 18:55:20,2024-07-29,18:55:20,Standing,Room
1649,2024-07-29 18:55:20,2024-07-29,18:55:20,Standing,Room
1650,2024-07-29 18:55:21,2024-07-29,18:55:21,Standing,Room
